"Plasma_lipid","Liver_ba","bicor","adj_pval"
"TG.56.8.FA18.1","TDCA",-0.327573043731138,0.18173296716849
"TG.56.8.FA18.2","TDCA",0.0965515639279917,0.831161717034872
"TG.56.8.FA18.3","TDCA",-0.0636236773535194,0.930526759962776
"TG.56.8.FA20.4","TDCA",-0.0466477375082574,0.967947889353766
"TG.56.8.FA20.5","TDCA",-0.0313227389029828,1
"TG.56.8.FA22.5","TDCA",-0.355609927552053,0.237919083205684
"TG.56.8.FA22.6","TDCA",-0.0455165974179636,0.970591238814186
"TG.56.9.FA18.3","TDCA",-0.533166563855847,0.135816980236204
"TG.56.9.FA20.4","TDCA",-0.484542752921233,0.292077431904045
"TG.56.9.FA20.5","TDCA",-0.279185922376524,0.385944353524548
"TG.56.9.FA22.6","TDCA",-0.0289013386171595,1
"TG.57.10.FA22.6","TDCA",-0.352386283924717,0.984265474699225
"TG.57.2.FA18.1","TDCA",-0.339528537789425,0.157813582965035
"TG.57.3.FA18.2","TDCA",0.129110128375675,0.797261131993635
"TG.58.10.FA18.2","TDCA",0.161208974795572,0.687578513085321
"TG.58.10.FA20.4","TDCA",-0.187520122048595,0.751950828681985
"TG.58.10.FA20.5","TDCA",-0.507083469277497,0.239832780031358
"TG.58.10.FA22.5","TDCA",-0.136810760690093,0.89655445118356
"TG.58.10.FA22.6","TDCA",0.0373167676163437,1
"TG.58.2.FA18.1","TDCA",-0.0131130444017676,1
"TG.58.3.FA18.1","TDCA",-0.0591705606542361,0.934972553885274
"TG.58.5.FA18.1","TDCA",0.278780721529346,0.31222485982036
"TG.58.6.FA16.0","TDCA",0.435250768703646,0.465958003009388
"TG.58.6.FA18.0","TDCA",0.521338423611248,0.42842362490723
"TG.58.6.FA18.1","TDCA",0.116665728721997,0.793896750439218
"TG.58.6.FA20.4","TDCA",0.545427465686077,0.11926459518452
"TG.58.6.FA22.4","TDCA",0.129002938630067,0.756927709190675
"TG.58.6.FA22.5","TDCA",0.306861984732294,0.369596938279504
"TG.58.7.FA16.0","TDCA",0.014011980572982,1
"TG.58.7.FA18.0","TDCA",-0.060188700665655,0.988783449902238
"TG.58.7.FA18.1","TDCA",-0.106490559124716,0.813283572101104
"TG.58.7.FA18.2","TDCA",-0.345020521502514,0.492313645552218
"TG.58.7.FA20.4","TDCA",0.212461301266928,0.666656107247227
"TG.58.7.FA22.4","TDCA",-0.432045969836462,0.196761100620952
"TG.58.7.FA22.5","TDCA",-0.0518966562012061,0.954860381784115
"TG.58.7.FA22.6","TDCA",-0.197121253146215,0.538826687247449
"TG.58.8.FA18.1","TDCA",-0.126968174850483,0.735286298340581
"TG.58.8.FA18.2","TDCA",-0.213140465550588,0.676352271974708
"TG.58.8.FA20.3","TDCA",0.295661705189633,0.613011121069425
"TG.58.8.FA20.4","TDCA",0.0707569089090515,0.935156540279043
"TG.58.8.FA22.5","TDCA",-0.157314745322812,0.664102130389013
"TG.58.8.FA22.6","TDCA",-0.109380537341074,0.789604782113684
"TG.58.9.FA18.1","TDCA",-0.319634285758277,0.196938547663459
"TG.58.9.FA18.2","TDCA",-0.0593475610701907,0.965199799286188
"TG.58.9.FA20.4","TDCA",-0.145605239393613,0.834602949504136
"TG.58.9.FA22.5","TDCA",-0.390377205433977,0.22052090741584
"TG.58.9.FA22.6","TDCA",0.0239946971011042,1
"TG.60.10.FA22.5","TDCA",0.0935774218128274,0.959710861140043
"TG.60.10.FA22.6","TDCA",-0.200357283825148,0.743985568960215
"TG.60.11.FA22.5","TDCA",-0.230866733130293,0.774433525638765
"TG.60.11.FA22.6","TDCA",-0.105906326285086,0.900391607434794
"TG.60.12.FA22.6","TDCA",-0.126282718493257,0.850946660741518
"CE.12.0","TLCA",0.249461849773541,0.363673995920174
"CE.14.0","TLCA",0.244030066663415,0.37622650743912
"CE.14.1","TLCA",0.301502470723687,0.233132083710256
"CE.15.0","TLCA",0.203361519662428,0.492724043921615
"CE.16.0","TLCA",0.419807572890782,0.0447259464839741
"CE.16.1","TLCA",0.460136292383645,0.0233059635443639
"CE.17.0","TLCA",0.306285823328054,0.223086760251597
"CE.18.0","TLCA",0.457467723412797,0.024003099690896
"CE.18.1","TLCA",0.492111840953305,0.0121311969029118
"CE.18.2","TLCA",0.399420103262359,0.0634787153952367
"CE.18.3","TLCA",0.169356164938842,0.592838578875927
"CE.18.4","TLCA",0.0102986431159925,1
"CE.20.0","TLCA",-0.00963970717113387,1
"CE.20.1","TLCA",0.0237581234112093,1
"CE.20.2","TLCA",0.550421321345375,0.00321181174815303
"CE.20.3","TLCA",0.630477048481674,0.000375024024681696
"CE.20.4","TLCA",0.588579151312219,0.00115005511173527
"CE.20.5","TLCA",0.341450583482495,0.152893345518458
"CE.22.0","TLCA",0.280267567509039,0.281916218700018
"CE.22.1","TLCA",0.368786997116624,0.104541602702897
"CE.22.2","TLCA",0.364277845984362,0.111951979734041
"CE.22.4","TLCA",0.0258312187249347,1
"CE.22.5","TLCA",0.297612071237935,0.241651538661168
"CE.22.6","TLCA",0.576627895781429,0.0017207814416454
"CE.24.0","TLCA",0.238699831688571,0.39061306621913
"CE.24.1","TLCA",0.107322056333021,0.793896750439218
"Cer.d18.0.22.0","TLCA",1,NA
"Cer.d18.0.24.0","TLCA",1,NA
"Cer.d18.0.24.1","TLCA",0.179560719362317,0.723000233317633
"Cer.d18.0.26.1","TLCA",0.278440256383535,1
"Cer.d18.1.14.0","TLCA",-0.0343589229961462,1
"Cer.d18.1.16.0","TLCA",0.521959373383575,0.00668668079346443
"Cer.d18.1.18.0","TLCA",0.70201168379111,0.325771315445978
"Cer.d18.1.20.0","TLCA",0.506334160198377,0.0158471156499563
"Cer.d18.1.22.0","TLCA",0.136915946094375,0.701107853220977
"Cer.d18.1.22.1","TLCA",0.674576518556971,0.000120535578964764
"Cer.d18.1.24.0","TLCA",-0.133631390321438,0.711324711196301
"Cer.d18.1.24.1","TLCA",0.493053363302226,0.0120925052288601
"DG.12.0_18.0","TLCA",0.450762532601799,0.641852391302898
"DG.12.0_18.1","TLCA",0,1
"DG.12.0_18.2","TLCA",-0.00989312571656801,1
"DG.14.0_16.0","TLCA",-0.0591276419740501,1
"DG.14.0_16.1","TLCA",NA,NA
"DG.14.0_18.1","TLCA",0.0453299186587889,1
"DG.14.0_18.2","TLCA",NA,NA
"DG.14.0_20.0","TLCA",0.142404106962483,0.872580555441278
"DG.14.1_16.0","TLCA",NA,NA
"DG.14.1_18.1","TLCA",-0.90050224528663,0.665378562567173
"DG.15.0_18.1","TLCA",0.833878467951733,0.744743615915327
"DG.16.0_16.0","TLCA",-0.137275420363082,0.699310797722359
"DG.16.0_16.1","TLCA",0.192069013373555,0.689996519773832
"DG.16.0_18.0","TLCA",-0.0917144060206049,0.839030232015296
"DG.16.0_18.1","TLCA",-0.0685323021666901,0.907444373656053
"DG.16.0_18.2","TLCA",-0.36994946513911,0.166173571402137
"DG.16.0_18.3","TLCA",NA,NA
"DG.16.0_20.3","TLCA",NA,NA
"DG.16.0_20.4","TLCA",0.00678221495708424,1
"DG.16.0_22.6","TLCA",-0.676294604560694,0.705382224181129
"DG.16.1_16.1","TLCA",0.306316035429322,0.758149397474768
"DG.16.1_18.0","TLCA",NA,NA
"DG.16.1_18.1","TLCA",0.103973976411452,0.811196890844009
"DG.16.1_18.2","TLCA",0.027550264861757,1
"DG.16.1_22.6","TLCA",NA,NA
"DG.18.0_18.1","TLCA",0.242948744437992,0.402843740149076
"DG.18.0_18.2","TLCA",-0.508021853893312,0.238122096978517
"DG.18.0_22.6","TLCA",-1,NA
"DG.18.1_18.1","TLCA",0.162719829808354,0.613885379251108
"DG.18.1_18.2","TLCA",-0.473887085908816,0.0189277172164332
"DG.18.1_20.1","TLCA",-0.129156135351722,0.989517679612168
"DG.18.1_20.2","TLCA",NA,NA
"DG.18.1_20.3","TLCA",0.364154475167482,0.533621506952577
"DG.18.1_20.4","TLCA",-0.0292502880480729,1
"DG.18.1_20.5","TLCA",-0.470648270076425,0.574838585714475
"DG.18.1_22.6","TLCA",-0.416461558859122,0.402059950897703
"DG.18.2_18.3","TLCA",0.0913062218909137,1
"DG.18.2_20.4","TLCA",-0.706573898441885,0.383187359467183
"DG.18.2_20.5","TLCA",-0.507806761127336,0.623839405973628
"DG.18.2_22.5","TLCA",1,NA
"DG.18.2_22.6","TLCA",-0.53045022785052,0.459091425877974
"DG.20.0_20.0","TLCA",-0.120047625363353,0.754027953437623
"FA.12.0","TLCA",-0.244876239998866,0.374866499400076
"FA.14.0","TLCA",-0.136863676938992,0.701286229431289
"FA.14.1","TLCA",0.0811464945972729,0.869673636325727
"FA.15.0","TLCA",-0.0623106098243016,0.924888854463645
"FA.16.0","TLCA",0.0537710117341977,0.949435033718777
"FA.16.1","TLCA",0.126276416459348,0.734105121041025
"FA.17.0","TLCA",-0.0405395477816156,0.983347700901495
"FA.18.0","TLCA",0.311701269617409,0.212219682492863
"FA.18.1","TLCA",0.470125748176958,0.0195239990242249
"FA.18.2","TLCA",-0.231873209047495,0.408022188891549
"FA.18.3","TLCA",-0.128458104301869,0.727484252103783
"FA.18.4","TLCA",-0.186304349988026,0.543188108871764
"FA.20.0","TLCA",-0.349202190458071,0.138068988928365
"FA.20.1","TLCA",0.0955951291040803,0.828436101974013
"FA.20.2","TLCA",0.389878915669454,0.0751873441845967
"FA.20.3","TLCA",0.408816900042084,0.054683205118869
"FA.20.4","TLCA",0.195418975810285,0.513917286296809
"FA.20.5","TLCA",0.0865610716737322,0.85555416226255
"FA.22.0","TLCA",-0.0281746376000467,1
"FA.22.1","TLCA",-0.260830656661882,0.33348074903101
"FA.22.2","TLCA",0.0280934563856173,1
"FA.22.4","TLCA",0.118890472623396,0.756927709190675
"FA.22.5","TLCA",0.0484404570149571,0.961285747125214
"FA.22.6","TLCA",0.121391725805573,0.74882648711667
"FA.24.0","TLCA",-0.105391829775474,0.80095113234968
"FA.24.1","TLCA",-0.120869270990721,0.750803554346616
"HexCER.d18.1.16.0","TLCA",0.450660694094561,0.0281252384586153
"HexCER.d18.1.18.0","TLCA",0.578691898103465,0.003692542765335
"HexCER.d18.1.18.1","TLCA",0.631679639410242,0.480040550771319
"HexCER.d18.1.20.0","TLCA",0.525619749388782,0.00600691382479297
"HexCER.d18.1.20.1","TLCA",0.640656377599884,0.00811036581971783
"HexCER.d18.1.22.0","TLCA",0.172866874986372,0.581055993672413
"HexCER.d18.1.22.1","TLCA",0.52127584584886,0.00677239729516278
"HexCER.d18.1.24.0","TLCA",0.209501239496529,0.474650542962219
"HexCER.d18.1.24.1","TLCA",0.364624783616734,0.111535771309684
"LPC.14.0","TLCA",0.119832428958913,0.7547214808723
"LPC.15.0","TLCA",-0.0474146553165962,0.965199799286188
"LPC.16.0","TLCA",0.415788244602862,0.0480732889684077
"LPC.16.1","TLCA",0.429500467790988,0.0389654323037047
"LPC.17.0","TLCA",0.328039350510763,0.181312809160692
"LPC.18.0","TLCA",0.487626900355346,0.0134557846586027
"LPC.18.1","TLCA",0.558483157825169,0.00275205007924701
"LPC.18.2","TLCA",0.222330859443913,0.432321723523995
"LPC.18.3","TLCA",0.128720470119624,0.730303985453356
"LPC.20.0","TLCA",-0.089579768590849,0.845154019384195
"LPC.20.1","TLCA",0.555916431938419,0.00277615008901349
"LPC.20.2","TLCA",0.697649593249713,1.71046454336661e-05
"LPC.20.3","TLCA",0.566955003632034,0.00225087747580673
"LPC.20.4","TLCA",0.347276722772648,0.141137467349001
"LPC.20.5","TLCA",-0.0313234209135102,1
"LPC.22.1","TLCA",-0.559786058621873,0.707812691341735
"LPC.22.4","TLCA",0.404746430554305,0.624273131051058
"LPC.22.5","TLCA",0.0563660496051818,0.959327959416122
"LPC.22.6","TLCA",0.0441118780928076,0.975207408599005
"LPE.16.0","TLCA",-0.238331790351655,0.391746487963279
"LPE.18.0","TLCA",0.0538910867501719,0.949195865001747
"LPE.18.1","TLCA",0.282393621346455,0.42842362490723
"LPE.18.2","TLCA",0.517246333972285,0.51572332459585
"LPE.20.3","TLCA",NA,NA
"LPE.20.4","TLCA",0.412485915750764,0.783127798365225
"LacCER.d18.1.16.0","TLCA",-0.186885726531969,0.914409703938179
"LacCER.d18.1.18.0","TLCA",NA,NA
"LacCER.d18.1.18.1","TLCA",0.0779741654841237,1
"LacCER.d18.1.22.0","TLCA",NA,NA
"LacCER.d18.1.22.1","TLCA",NA,NA
"LacCER.d18.1.24.0","TLCA",NA,NA
"LacCER.d18.1.24.1","TLCA",NA,NA
"LacCER.d18.1.26.1","TLCA",1,NA
"PC.12.0_16.0","TLCA",0.135167770546193,0.724402684157058
"PC.12.0_18.0","TLCA",-0.0480009697682542,1
"PC.12.0_18.1","TLCA",0.280960846477209,0.476640847431312
"PC.12.0_18.2","TLCA",-0.237104788100022,1
"PC.12.0_18.3","TLCA",0.318232016441566,0.941264558458282
"PC.14.0_16.0","TLCA",0.0211748052984461,1
"PC.14.0_16.1","TLCA",0.234686439941272,0.738093521189115
"PC.14.0_18.0","TLCA",-0.636980103506845,0.737159381432832
"PC.14.0_18.1","TLCA",0.194780455184431,0.522115577606212
"PC.14.0_18.2","TLCA",-0.213975833666728,0.461825987595057
"PC.14.0_20.3","TLCA",0.15834917621675,0.805744381417298
"PC.14.0_20.4","TLCA",0.0702318988590209,0.958640837769637
"PC.14.0_22.6","TLCA",NA,NA
"PC.14.1_20.0","TLCA",0.399917080615711,0.746105548039254
"PC.15.0_18.1","TLCA",-0.134089619014275,0.737577513266026
"PC.15.0_18.2","TLCA",-0.343211006921702,0.162339253529446
"PC.15.0_20.3","TLCA",-0.0695406799181392,1
"PC.15.0_20.4","TLCA",-0.164046202114805,0.892143313380099
"PC.15.0_22.6","TLCA",-0.426576845498911,0.720485281275973
"PC.16.0_16.0","TLCA",-0.0311744077630748,1
"PC.16.0_16.1","TLCA",0.342206245321386,0.151090995178446
"PC.16.0_18.0","TLCA",0.310048192236896,0.214691717713815
"PC.16.0_18.1","TLCA",0.383134734944842,0.0828888181448225
"PC.16.0_18.2","TLCA",-0.356614959547285,0.122625787189634
"PC.16.0_18.3","TLCA",-0.260630094334434,0.333809750379119
"PC.16.0_20.1","TLCA",0.367785610894494,0.105497129054532
"PC.16.0_20.2","TLCA",0.611887845958325,0.000659926158010969
"PC.16.0_20.3","TLCA",0.504041088513369,0.010021332440322
"PC.16.0_20.4","TLCA",0.446446976843243,0.0303121191307553
"PC.16.0_20.5","TLCA",-0.340716690152341,0.198206424734735
"PC.16.0_22.1","TLCA",-1,NA
"PC.16.0_22.2","TLCA",-1,NA
"PC.16.0_22.4","TLCA",0.532921183225756,0.0205147803746923
"PC.16.0_22.5","TLCA",0.439146297372761,0.0425164559202187
"PC.16.0_22.6","TLCA",0.445094726948942,0.0505519522575322
"PC.16.1_17.0","TLCA",0.24852247482608,0.685225734214075
"PC.16.1_18.0","TLCA",0.452745441181729,0.0272657062586599
"PC.16.1_18.1","TLCA",0.467865728909182,0.01985361629953
"PC.16.1_18.2","TLCA",-0.0287662735769838,1
"PC.16.1_20.0","TLCA",-0.139217701616564,0.750803554346616
"PC.17.0_18.1","TLCA",0.375463256904992,0.0937260889723769
"PC.17.0_18.2","TLCA",0.0886695519469804,0.849404436647463
"PC.17.0_20.3","TLCA",0.364176354855201,0.167997038094748
"PC.17.0_20.4","TLCA",0.377106434273895,0.122625787189634
"PC.17.0_22.5","TLCA",1,NA
"PC.17.0_22.6","TLCA",0.566262874844202,0.0445374869482441
"PC.18.0_18.0","TLCA",0.492722702475363,0.0120925052288601
"PC.18.0_18.1","TLCA",0.438366011325266,0.0333298964146824
"PC.18.0_18.2","TLCA",0.0151795532709582,1
"PC.18.0_18.3","TLCA",0.0437971038809711,0.980103571902831
"PC.18.0_20.0","TLCA",-0.0971831802834741,0.823030296857059
"PC.18.0_20.1","TLCA",0.414380044462427,0.0816727104267854
"PC.18.0_20.2","TLCA",0.623756805680135,0.000472405239743277
"PC.18.0_20.3","TLCA",0.53586073797236,0.00452324845372241
"PC.18.0_20.4","TLCA",0.501175318882885,0.0107472254814808
"PC.18.0_20.5","TLCA",-0.119497210820517,0.807023676036882
"PC.18.0_22.4","TLCA",-0.030345602699771,1
"PC.18.0_22.5","TLCA",0.540245470431981,0.0200027346065789
"PC.18.0_22.6","TLCA",0.57569451153674,0.0043341086438557
"PC.18.1_18.1","TLCA",0.615621821713807,0.0005983095076563
"PC.18.1_18.2","TLCA",0.415083583295477,0.0484993270087945
"PC.18.1_18.3","TLCA",0.27814589245238,0.373799846994484
"PC.18.1_20.0","TLCA",0.0976088150830307,0.822638425492956
"PC.18.1_20.1","TLCA",0.606081294809743,0.0025185766529685
"PC.18.1_20.2","TLCA",0.662028422208509,0.000472405239743277
"PC.18.1_20.3","TLCA",0.664887762944573,8.15118414023542e-05
"PC.18.1_20.4","TLCA",0.593238101431001,0.00107039715154238
"PC.18.1_20.5","TLCA",0.233961835691523,0.686835616041321
"PC.18.1_22.4","TLCA",NA,NA
"PC.18.1_22.5","TLCA",0.4907230718678,0.306692145853202
"PC.18.1_22.6","TLCA",0.506322773497737,0.027653265577337
"PC.18.2_18.2","TLCA",-0.140570063359774,0.686721922930533
"PC.18.2_18.3","TLCA",-0.428305263094546,0.532641314421778
"PC.18.2_20.0","TLCA",-0.368234450542386,0.104741389154336
"PC.18.2_20.1","TLCA",0.473191401190441,0.0195239990242249
"PC.18.2_20.2","TLCA",0.430305708462959,0.258279876254004
"PC.18.2_20.3","TLCA",0.359716387741755,0.14872646368933
"PC.18.2_20.4","TLCA",0.264055425760104,0.376624760500623
"PC.18.2_20.5","TLCA",NA,NA
"PC.18.2_22.6","TLCA",0.276496227709579,0.735286298340581
"PC.20.0_20.1","TLCA",NA,NA
"PC.20.0_20.3","TLCA",0.846750916969462,0.514442400135274
"PC.20.0_20.4","TLCA",0.407100715453147,0.347481161615711
"PE.14.0_16.0","TLCA",NA,NA
"PE.14.0_18.0","TLCA",NA,NA
"PE.14.0_18.1","TLCA",NA,NA
"PE.14.1_18.1","TLCA",NA,NA
"PE.16.0_16.0","TLCA",NA,NA
"PE.16.0_16.1","TLCA",NA,NA
"PE.16.0_18.0","TLCA",NA,NA
"PE.16.0_18.1","TLCA",NA,NA
"PE.16.1_18.1","TLCA",NA,NA
"PE.18.0_18.0","TLCA",NA,NA
"PE.18.0_18.1","TLCA",NA,NA
"PE.18.0_20.1","TLCA",NA,NA
"PE.18.1_18.1","TLCA",NA,NA
"PE.18.1_22.0","TLCA",NA,NA
"PE.O.16.0.16.0","TLCA",NA,NA
"PE.O.18.0.16.0","TLCA",NA,NA
"PE.O.18.0.18.1","TLCA",NA,NA
"PE.P.16.0.16.0","TLCA",NA,NA
"PE.P.16.0.18.1","TLCA",NA,NA
"PE.P.16.1.18.1","TLCA",NA,NA
"PE.P.18.0.16.0","TLCA",NA,NA
"PE.P.18.0.18.0","TLCA",NA,NA
"PE.P.18.0.18.1","TLCA",NA,NA
"PE.P.18.1.16.0","TLCA",NA,NA
"SM.d18.1.14.0","TLCA",0.442878712972954,0.0315302411544914
"SM.d18.1.16.0","TLCA",0.458432549050413,0.023744362540737
"SM.d18.1.18.0","TLCA",0.35865609692579,0.119873354754242
"SM.d18.1.18.1","TLCA",0.431739390054185,0.037370716231607
"SM.d18.1.20.0","TLCA",-0.00823619344866979,1
"SM.d18.1.20.1","TLCA",0.428560288991053,0.0396629838795342
"SM.d18.1.22.0","TLCA",0.276607363610314,0.290218278015507
"SM.d18.1.22.1","TLCA",0.495281021523519,0.0119213835230652
"SM.d18.1.24.0","TLCA",0.360760711763322,0.117530758479771
"SM.d18.1.24.1","TLCA",0.568002689657628,0.00225087747580673
"SM.d18.1.26.0","TLCA",0.154817729514857,0.637607804184854
"SM.d18.1.26.1","TLCA",0.111764371324017,0.78328476885243
"TG.36.0.FA12.0","TLCA",0.293085165780539,0.250332055872605
"TG.38.0.FA12.0","TLCA",0.139384141885769,0.715176502029532
"TG.40.0.FA12.0","TLCA",-0.320906829967773,0.397219778655424
"TG.40.0.FA14.0","TLCA",-0.316826553293547,0.497274909857704
"TG.40.0.FA16.0","TLCA",-0.0848776839750609,0.931412541421455
"TG.42.0.FA12.0","TLCA",-0.445674465023294,0.280587353096369
"TG.42.0.FA14.0","TLCA",-0.288891758344481,0.459568781835048
"TG.42.0.FA16.0","TLCA",-0.126784385679876,0.814305241125514
"TG.42.1.FA12.0","TLCA",-0.448238375986531,0.535684807713869
"TG.42.1.FA14.0","TLCA",-0.60522411371251,0.168741672598039
"TG.42.1.FA16.0","TLCA",-0.330630119173315,0.4722211245688
"TG.42.1.FA16.1","TLCA",0.239116929052776,0.900333725710054
"TG.42.1.FA18.1","TLCA",-0.352766158253018,0.397219778655424
"TG.42.2.FA18.2","TLCA",0.447879685309226,0.74550857551574
"TG.44.0.FA12.0","TLCA",-0.467410619086139,0.151199995662963
"TG.44.0.FA14.0","TLCA",-0.445811784233744,0.104741389154336
"TG.44.0.FA16.0","TLCA",-0.355722664844167,0.198206424734735
"TG.44.0.FA18.0","TLCA",-0.385510736906746,0.383927281405499
"TG.44.1.FA12.0","TLCA",-0.251088888224887,0.56177538048293
"TG.44.1.FA14.0","TLCA",-0.332224248274845,0.344454209069799
"TG.44.1.FA14.1","TLCA",-0.511501993375414,0.408165076843339
"TG.44.1.FA16.0","TLCA",-0.225025376971492,0.493323332185757
"TG.44.1.FA16.1","TLCA",-0.207506728057854,0.711145753329939
"TG.44.1.FA18.1","TLCA",-0.382994267018999,0.191438971095596
"TG.44.2.FA12.0","TLCA",-0.367103253581638,0.594424237986981
"TG.44.2.FA14.0","TLCA",-0.514404993671585,0.375925434125219
"TG.44.2.FA16.0","TLCA",0.0283333839014633,1
"TG.44.2.FA16.1","TLCA",-0.170890007514441,0.803435457683587
"TG.44.2.FA18.1","TLCA",-0.366376122685663,0.362193174938747
"TG.44.2.FA18.2","TLCA",-0.324231614781963,0.61786369932619
"TG.44.3.FA18.2","TLCA",1,NA
"TG.45.0.FA14.0","TLCA",-0.533244692900218,0.0685603352684989
"TG.45.0.FA15.0","TLCA",-0.485052390236461,0.149037053273979
"TG.45.0.FA16.0","TLCA",-0.376447141357256,0.195038082620643
"TG.45.1.FA15.0","TLCA",-0.209991518898049,0.784947241640022
"TG.45.1.FA16.0","TLCA",-0.0846706166869194,0.932087512343465
"TG.45.1.FA18.1","TLCA",-0.319365364720668,0.493323332185757
"TG.46.0.FA12.0","TLCA",-0.386374011220111,0.295248880839936
"TG.46.0.FA14.0","TLCA",-0.429166542475238,0.0561576461554165
"TG.46.0.FA16.0","TLCA",-0.251079038513584,0.357890701804895
"TG.46.0.FA18.0","TLCA",-0.421791491453892,0.211020510679583
"TG.46.1.FA12.0","TLCA",-0.354028136440366,0.161558149327764
"TG.46.1.FA14.0","TLCA",-0.41740808878126,0.0784872510627598
"TG.46.1.FA14.1","TLCA",-0.25860447761467,0.488874518194842
"TG.46.1.FA16.0","TLCA",-0.215207881336736,0.468952080853084
"TG.46.1.FA16.1","TLCA",-0.386786157183088,0.134251894288432
"TG.46.1.FA18.0","TLCA",-0.418922434843955,0.344416312050697
"TG.46.1.FA18.1","TLCA",-0.320483394128875,0.23050779965645
"TG.46.2.FA12.0","TLCA",-0.127236827609714,0.745753869767074
"TG.46.2.FA14.0","TLCA",-0.35540450712142,0.186200201202983
"TG.46.2.FA14.1","TLCA",-0.348713132913074,0.249787911767879
"TG.46.2.FA16.0","TLCA",-0.169126744177165,0.604401725235364
"TG.46.2.FA16.1","TLCA",-0.274035957242763,0.360940038724635
"TG.46.2.FA18.1","TLCA",-0.196092109473449,0.531206487582479
"TG.46.2.FA18.2","TLCA",-0.21247775570678,0.540848186070518
"TG.46.3.FA12.0","TLCA",-0.0637558197446772,0.959614294465266
"TG.46.3.FA14.0","TLCA",0.631173804993434,0.632915775290809
"TG.46.3.FA14.1","TLCA",0.313018166733455,0.580223029700707
"TG.46.3.FA16.0","TLCA",-0.101250319564674,0.893132631445615
"TG.46.3.FA16.1","TLCA",0.00939612146821926,1
"TG.46.3.FA18.1","TLCA",-0.121371399875617,0.819802774908862
"TG.46.3.FA18.2","TLCA",-0.258543432049891,0.565652939116152
"TG.46.3.FA18.3","TLCA",-0.190425560961162,0.894961175932445
"TG.46.4.FA18.2","TLCA",-0.143725227493633,0.937546951354957
"TG.47.0.FA14.0","TLCA",-0.476056581079195,0.125846751466663
"TG.47.0.FA15.0","TLCA",-0.279761771047169,0.340339895789187
"TG.47.0.FA16.0","TLCA",-0.380822679038696,0.0860848323085763
"TG.47.0.FA17.0","TLCA",-0.205704925062375,0.600555424400163
"TG.47.1.FA14.0","TLCA",-0.483330070543866,0.0816727104267854
"TG.47.1.FA15.0","TLCA",-0.468556287575225,0.0552213564032457
"TG.47.1.FA16.0","TLCA",-0.246470557849125,0.407211895193858
"TG.47.1.FA16.1","TLCA",-0.209138942587143,0.537619460958904
"TG.47.1.FA17.0","TLCA",-0.0745041546816969,1
"TG.47.1.FA18.1","TLCA",-0.255187655566912,0.417751191147221
"TG.47.2.FA14.0","TLCA",0.0132769390528633,1
"TG.47.2.FA15.0","TLCA",-0.341978618508723,0.370562797000778
"TG.47.2.FA16.1","TLCA",-0.179685897571603,0.67531693116036
"TG.47.2.FA18.1","TLCA",-0.0668289579095519,0.949532471118042
"TG.47.2.FA18.2","TLCA",-0.325384612714294,0.482650872763269
"TG.48.0.FA14.0","TLCA",-0.410291730202952,0.0816727104267854
"TG.48.0.FA16.0","TLCA",-0.230146349850695,0.411714981445118
"TG.48.0.FA18.0","TLCA",-0.416883303320741,0.0836162045448206
"TG.48.1.FA12.0","TLCA",-0.36982097051141,0.314778955660357
"TG.48.1.FA14.0","TLCA",-0.163179556312744,0.613053678574049
"TG.48.1.FA14.1","TLCA",-0.273132662647582,0.512707440803142
"TG.48.1.FA16.0","TLCA",-0.0550164722261472,0.946023475892336
"TG.48.1.FA16.1","TLCA",0.00272726149917936,1
"TG.48.1.FA18.0","TLCA",-0.40670004363269,0.166540446484024
"TG.48.1.FA18.1","TLCA",-0.199881212283008,0.500331522011886
"TG.48.2.FA12.0","TLCA",-0.276032422409401,0.325935229426446
"TG.48.2.FA14.0","TLCA",-0.121883234616307,0.747341335916681
"TG.48.2.FA14.1","TLCA",-0.14643661760449,0.670563173078508
"TG.48.2.FA16.0","TLCA",-0.0852692197689481,0.859901125419114
"TG.48.2.FA16.1","TLCA",0.0120532760912885,1
"TG.48.2.FA18.0","TLCA",-0.460914926472408,0.187697693907508
"TG.48.2.FA18.1","TLCA",-0.124655410062548,0.738093521189115
"TG.48.2.FA18.2","TLCA",-0.382909000084467,0.0830403170711521
"TG.48.3.FA12.0","TLCA",-0.184116633087592,0.610728775764276
"TG.48.3.FA14.0","TLCA",-0.309115753238332,0.247394972354093
"TG.48.3.FA14.1","TLCA",-0.268033988238931,0.313290793494928
"TG.48.3.FA16.0","TLCA",-0.300378386106335,0.267757553281484
"TG.48.3.FA16.1","TLCA",-0.0128706052307428,1
"TG.48.3.FA18.1","TLCA",-0.140284504588386,0.686721922930533
"TG.48.3.FA18.2","TLCA",-0.318875559430805,0.210338628015206
"TG.48.3.FA18.3","TLCA",-0.244036565042428,0.512707440803142
"TG.48.4.FA12.0","TLCA",-0.0853115729013539,0.933693400475257
"TG.48.4.FA14.0","TLCA",0.822364833757469,0.755164747159707
"TG.48.4.FA14.1","TLCA",-0.132619725073163,0.821870109223312
"TG.48.4.FA16.0","TLCA",-0.102475148584555,0.920935383844825
"TG.48.4.FA16.1","TLCA",-0.0498564926465319,0.981851076299691
"TG.48.4.FA18.1","TLCA",-0.346936881782919,0.383748836942425
"TG.48.4.FA18.2","TLCA",-0.384574990428468,0.187769206043399
